tweet_id,Text,task_1,task_2,Label
hi_hasoc_2021_481,एक बार फिर से आप सब इस हैसटैग पर 10 - 10 ट्वीट करों और इसे नम्बर 1 पर पहूंचा दो रीट्वीट #JusticeForShahabuddin,NOT,NONE,0
hi_hasoc_2021_2532,@AmitShah @AmitShahOffice कार्यकर्ताओं को कितना विस्वास था   कार्यकर्ता को अकेला छोड़ दिया कमजोर कर दिया   विस्व की सबसे बड़ी पार्टी का कार्यकर्ता में भी हु लेकिन कमजोर महसूस कर रहा हु । #JusticeForBengalBJPKarykarta  #PresidentsRuleinBengal #BengalBurning https://t.co/TObh5UHINL,NOT,NONE,0
hi_hasoc_2021_5054,"अच्छे दिन आ गए, मित्र..... ? #ModiKaVaccineJumla https://t.co/Tfaxy9rSR1",NOT,NONE,0
hi_hasoc_2021_2599,मेरा सरकार को सलाह है कि वह #coronavirus को NSA के तहत जेल मे डाल दे या #AntiNational बताकर देश से बाहर कर दे 🙏 #IndiaCovidCrisis #ModiKaVaccineJumla,NOT,NONE,0
hi_hasoc_2021_3459,"अंदर गए भंडारा खतम, बाहर आए तो जूता ग़ायब। - मिथुन चक्रवर्ती #BengalElection2021 #BengalBurning #BengalViolence",NOT,NONE,0
hi_hasoc_2021_220,"@SpiritOfCongres रजिस्ट्रेशन चालू है, वैक्सीन नहीं है #ModiKaVaccineJumla",NOT,NONE,0
hi_hasoc_2021_3681,#राष्ट्रपति_जी_बंगाल_संभालो #PresidentsRuleinBengal  #BengalBurning  #bengalvoilence https://t.co/f18skHw7L3,NOT,NONE,0
hi_hasoc_2021_963,दीदी ओ दीदी 70 साल से बिगडे़ कश्मीर को सुधार दिया तो बंगाल क्या चिज है थोडा़ ईंतजार तो कर वह फिर लोटकर आएगा ऊसका नाम नरेंद्र मोदी है जिसके दिल मे पुरा हिंदुस्तान बसता है 💪💪 #BengalBurning #BengalViolence,NOT,NONE,0
hi_hasoc_2021_2742,तो अभी तक बंगाल की भयावह हिंसा पर सुप्रीम कोर्ट की नींद स्वत: नहीं टूटी! #SupremeCourt #BengalBurning,NOT,NONE,0
hi_hasoc_2021_583,@viswadeep12345 @JitinPrasada @narendramodi @AmitShah @myogiadityanath @shalabhmani @PiyushGoyal @JPNadda @brajeshlive @kpmaurya1 तो मान लिया जाएं कि   कल की #ब्राह्मण विरोधी पार्टी BJP आज की ब्राह्मण हितैषी हो गई हैं?  अरें इतना मुर्ख #ब्राह्मणों को समझ लियें हैं क्या आप लोंग?  @JitinPrasada ने आज #ब्राह्मणों के साथ विश्वासघात किया हैं।,NOT,NONE,0
hi_hasoc_2021_980,"मै बचाता रहा.. दीमकों से घर अपना,  और चंद कुर्सी के कीड़े ..पूरा मुल्क खा गए"". #ResignPMmodi",NOT,NONE,0
hi_hasoc_2021_1233,“इंसान सब कुछ भूल सकता है सिवाय इन लम्हों के जब उसे अपनों की ज़रूरत थी और वो साथ नहीं थे” @BJP4India @narendramodi  #BengalBurning #SpinelessBJP,NOT,NONE,0
hi_hasoc_2021_248,#OPS #BanEVM #पुरानी_पेंशन_बहाल_करो #FarmersProtest #SpeakUpForFarmers #StopPrivatization #ModiMadeDisaster #NPS_भारत_छोड़ो #NPS_QUIT_INDIA #NPSनिजीकरणभारतछोड़ो #OPS_कर्मचारी_का_अधिकार #NPSनिजीकरणकेख़िलाफ़_इंक़लाब #स्वास्थ्य_क्षेत्र_मे_बजट_बढ़ाओ #Resign_PM_Modi #Vaccine_और_MSP_दो https://t.co/ECT1x0pO1t,NOT,NONE,0
hi_hasoc_2021_734,"@JPNadda ये दोष केवल किसी पार्टी के लोगो का नही है श्रीमान जी  पूरी जनता आपके खिलाप आवाज उठाने में लगी हुईं है, आपके झूठ सामने ला रही है,   कुछ कीजिए कुछ लोगो को जेल भेजो, FIR करो अपने आप चुप हो जायेगी  अनुराग कश्यप को चुप किया वैसे ही करते रहो  तब लगेगा राम राज्य आ गया",NOT,NONE,0
hi_hasoc_2021_49,हमारे पूर्वजों ने कभी कोई धरना नहीं किया !!!  #बंगाल_हिंसा #BengalBurning @BJYMinJH @BJYM https://t.co/n3IbcM6bz2,NOT,NONE,0
hi_hasoc_2021_3136,"'ये कैसा उन्माद?'  सदियों में न हुआ होगा यह ऐसा कृत्य घृणित है, टैगौर विवेकानंद सुभाष की भूमि आज हुई लज्जित है |  #BengalBurning #BengalViolence  @BJP4India @BJP4Rajasthan @narendramodi @AmitShah @HMOIndia @DrSatishPoonia @chshekharbjp https://t.co/6mdCDRiMq6",NOT,NONE,0
hi_hasoc_2021_972,इन आँसुओ की क़ीमत हर किसी से अदा नहीं हो सकती ओसामा शहाब।  आप जहाँ रहेंगे हम सब आपके साथ रहेंगे ता-उम्र  #JusticeForShahabuddin  @007QaQa https://t.co/8Pt2e1m1Cd,NOT,NONE,0
hi_hasoc_2021_4012,@ManMundra #बंगाल_हिंसा #BengalBurning #मौन #silence #MamtaisTerrorist #ममता_बनर्जी_हत्याएं_बंद_करो https://t.co/uVWrtzDDM0,NOT,NONE,0
hi_hasoc_2021_1500,"@DrVijaydholpur @Patelji_1993 @Dr_Uditraj दोस्तों, आओ हम सब सर्वसम्मति से महान अर्थशास्त्री, धुरंधर वैज्ञानिक, अंतर्राष्ट्रीय किसान, भयंकर सवर्ण-दलित मसीहा #चुदित राज जी को खांग्रेस #अध्यक्ष एवं #पलधानमंतली बनाएं !!🙏 ""सभी #समस्याएं समाप्त"" #उदित_राज_को_अध्यक्ष_बनाओ_बे @Dr_Uditraj  #CovidVaccine https://t.co/HrWBrorcLe",NOT,NONE,0
hi_hasoc_2021_2353,#तिजारत #news #COVID19 #IndiaCovidCrisis #tuesdaymotivations #treading #BengalBurning #किसानो_पर_FIR_मत_करो #कोरोना_हारेगा_भारत_जीतेगा #किसान_एकता #Trisha #NarendraModi #YogiAdityanath https://t.co/f1lIYLNcOE,NOT,NONE,0
hi_hasoc_2021_3271,"प्रिय मोदी जी और अमित शाह जी, बंगाल सुभाष चंद्र बोस की धरती है, गांधी की नहीं…  #BengalBurning #bengalvoilence #Bengalisburning #BengalViolenceWarrantsSternAction  https://t.co/2V4TD5ByP9",NOT,NONE,0
hi_hasoc_2021_3515,आप सब रुक गए क्या आज़ रुकना नहीं लिखना है  #JusticeForShahabuddin https://t.co/oXWAU6XJV0,NOT,NONE,0
hi_hasoc_2021_683,#Justice_for_sarswati_jana  #BengalBurning #BengalViolence #राष्ट्रपति_जी_बंगाल_संभालो https://t.co/8SFTFbjK3b,NOT,NONE,0
hi_hasoc_2021_2775,"@TheOfficialSBI भाड़ मे जाओ एसबीआई वालों मैं तुम्हारे यहां से खाता ही बंद करवा दूंगा, तुम लोगों की हर जगह हमेशा अलग ही नौटंकी रहती है।",NOT,NONE,0
hi_hasoc_2021_5411,शेर-ए-बिहार को नम आँखों से आख़िरी विदाई  😭😭😭 #शहाबुद्दीन_साहब #JusticeForShahabuddin @osama_shahab_ @Akhtaruliman5 #StandWithOsamaShahab #Shahabuddin https://t.co/Y8RtxzQjb7,NOT,NONE,0
hi_hasoc_2021_1414,"कसम चरखे की हम उपवास के इस दिव्य शस्त्र से बंगाल में माता,बहनो और बहुओ पर हुवे सामूहिक बलात्कार,अत्याचार सेकड़ो निर्दोष कार्यकरो की क्रूरता और बर्बर तरीके से हुवी हत्या तथा bjp सपोर्टरों की संपत्ति का नुकसान सबका बदला लेंगें। #FiveStarDharana #BengalViolence  #BengalBurning https://t.co/nyZ3zmfTtE",NOT,NONE,0
hi_hasoc_2021_1384,@PunnyBhaiya मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,NONE,0
