,_id,Text,task_1,task_2,Label
3704,60c5d6bf5659ea5e55deffe7,@AlpanaBasu5 @Rishabh73984824 @MamataOfficial @RahulGandhi It's very very unfortunate!she is agreed there is violence&amp; she takes responsibility for the ongoing violence in the state ..Red Volunteers were brutally beaten up in state.. #BengalBurning #,HOF,HATE,1
3788,60c5d6bf5659ea5e55df0207,you know i like you like that i hate that son of a bitch,HOF,PRFN,1
4711,60c5d6bf5659ea5e55def96b,Herbalism shop Torrevieja Told that if he wants to confront me and I know for sure he won't do because he's simply a bloody motherfucker son of the ugliest bitch ever lived in this planet.... https://t.co/2pKyGlJlcJ,HOF,OFFN,1
3951,60c5d6bf5659ea5e55def8e9,It absolutely ridiculous how criminal 244 is. Look at all that it destroyed so that (predominately white) asshole suburbanites from Owasso and Claremore could drive into downtown and go the wrong way on one ways https://t.co/lMOl6FcFWq,HOF,OFFN,1
4420,60c5d6bf5659ea5e55defe5e,@Convoy_64 Iâ€™d fuck the shit outta Natsuki,HOF,PRFN,1
3656,60c5d6bf5659ea5e55deff7d,We never had our priorities right. Never. #ResignModi #CentralVista https://t.co/65C3QBDRwD,HOF,HATE,1
833,60c5d6bf5659ea5e55def5f5,"President Rule is not required, it’s time for Hindus to retaliate and get National attention then Begum will come to her senses. We didn’t supported Modi for doing yoga when Hindus are killed by Mullahs. @JPNadda @BJP4India @narendramodi @sambitswaraj @AmitShah  #ResignPMmodi 😭 https://t.co/C9LSZafe5M",HOF,HATE,1
1132,60c5d6bf5659ea5e55def8ee,@PMOIndia Why they want your name on the award?... you are brought up international level shame upon India. and now you want more publicity by putting your name on the award?...stop trying to get credit by stealing others work... shame on you for betraying us who voted for you  #Resignmodi,HOF,HATE,1
2774,60c5d6bf5659ea5e55df0327,@CHLOESCLAYTON my childhood (YES TWO OF THEM ARE PONIES FUCK OFF) https://t.co/waSKYiTEuy,HOF,PRFN,1
4011,60c5d6bf5659ea5e55defb74,@XIA0JUNG0TH But did you watch the end yet? Because he turns out to be a real assholeðŸ˜­,HOF,OFFN,1
4679,60c5d6bf5659ea5e55def919,Still thinks Boris is going to shag him it is embarrassing https://t.co/Lzu0X6Rr32,HOF,PRFN,1
918,60c5d6bf5659ea5e55def97c,Pardon my rant but who in the world gives a fuck about religion when one can't breath? #Hindus #Muslims #IsupportModi #ResignModi and all these nonsense? who cares? @BJP4India @INCIndia @AITCofficial @cpimspeak and who can do the job in #India... please get your shit together...,HOF,PRFN,1
463,60c5d6bf5659ea5e55def451,"@PMOIndia @narendramodi @AmitShah @rajnathsingh These pictures describe enough things to us. Finally, my nation turned into BJP COLOR without your efforts. People are scared and they are dying from corona virus and you should watch them and wait for their deaths. #ResignModi https://t.co/c5ude7Xijn",HOF,HATE,1
93,60c5d6bf5659ea5e55def267,"Modi is a liar, it's Bengali, the people of Bengal know how to play chess, you won't get 100 digits, write it down #Resign_PM_Modi as soon as possible.Your arrogance and arrogance is not permanent, you can understand it when you see the result of Bengal",HOF,OFFN,1
5098,60c5d6bf5659ea5e55def1ae,@globaltimesnews China sin will never be forgotten. China has made huge loss to humanity. #ChineseVirus #WuhanVirus,HOF,HATE,1
2632,60c5d6bf5659ea5e55df0324,MOTHERFUCKER https://t.co/t2pyFhyw4P,HOF,PRFN,1
1549,60c5d6bf5659ea5e55defc47,"Also, loving that last night at 8.30pm, the BBC put the word twat on my tv screen. And not just any twat, a flowery one https://t.co/4ApaAECOn4",HOF,PRFN,1
720,60c5d6bf5659ea5e55def57b,@BJP4India @BJP4Karnataka is doing all thing to ruin BJP's image. When lockdown in force these people are protesting. Shame on them. Touching new low everyday #BengalBurning #BengalViolence https://t.co/cFDgRQZqRa,HOF,HATE,1
3351,60c5d6bf5659ea5e55def394,This exam is making me dizzy bloody hell and to top it off another 1 tomo gr8,HOF,PRFN,1
2234,60c5d6bf5659ea5e55deff99,Let me haunt that pussy,HOF,PRFN,1
5079,60c5d6bf5659ea5e55def103,"Your arrogance, stubbornness, political vendetta, lust for power and greed to be in news has caused so many death. Dnt you feel ashamed. When country was in need of leadership he was busy in rallies #ResignModi #Resign_PM_Modi #COVIDSecondWaveInIndia",HOF,HATE,1
3160,60c5d6bf5659ea5e55df02ef,"@briantylercohen motherfucker not only let texans freeze to death (after killing them by the thousand w/ covid lies) he also joked about going to cancun at an event in florida.  nothing he does helps texans.  but, he'll rush wherever he needs to if he thi",HOF,OFFN,1
2500,60c5d6bf5659ea5e55df0292,Have your shit together when we come,HOF,PRFN,1
1474,60c5d6bf5659ea5e55defc91,@javrawr bro same I think im a whore,HOF,PRFN,1
2722,60c5d6bf5659ea5e55df040d,"‘“There was a huge disconnect where I felt very angry that the world isn’t paying attention, and would it be different if it was White bodies piling up on the streets?” Singh recalled. “How am I supposed to go about my normal day?”🧘🏼‍♀️🧘🏼‍♀️🧘🏼‍♀️#IndiaCovidCrisis https://t.co/cOMv2aFrY4",HOF,HATE,1
4877,60c5d6bf5659ea5e55defa33,@PlaIism I can act motherfucker,HOF,PRFN,1
998,60c5d6bf5659ea5e55def6ea,i’ll never get over the “at least they’re honest” take on someone behaving like a total asshole,HOF,PRFN,1
23,60c5d6bf5659ea5e55def191,@GavinCurnow Bloody hell. This just happened. Like something out of Jurassic Park. Right over my head. https://t.co/OXyaJVBS9e,HOF,PRFN,1
4967,60c5d6bf5659ea5e55def7c3,i remember i came out to my best friend of 5 years in 9th grade and that bitch said â€œi always knew there was something weird about youâ€ ðŸ˜­ðŸ˜­ðŸ˜­ #PRIDE,HOF,HATE,1
4642,60c5d6bf5659ea5e55defa51,@MrDanGleeballs @mash40441498 Stop this fucker has me on a magical mystery tour of stuff he didn't know he planted. ðŸ˜ Mystery salad in a few weeks.,HOF,PRFN,1
3316,60c5d6bf5659ea5e55def2ce,@thewire_in #SupremeCourtofIndia do you understand the meaning of essential service.... Shame on you and shame on #BJP and #NarendraModi #ResignModi,HOF,HATE,1
4724,60c5d6bf5659ea5e55def72b,@MattJFootball He's already been to Madrid and bought the t-shirt so I just think he's a shitbag,HOF,OFFN,1
4486,60c5d6bf5659ea5e55df0072,"Those horrifying videos and pictures of the brutal killings weren't enough for people to believe on the Bengal Violence but this propagandist's post makes them believe that it was all fake. Seriously, God bless these wokes. #BengalViolence #BengalBurning",HOF,HATE,1
4775,60c5d6bf5659ea5e55def795,"Very few places around #IOMTT circuit have this flag. And while I know the hazard is an absolute bitch for riders and sidecar teams, its always bloody good to have this one #readytorace... because it means there may just be some racing! @AppledeneAwes https://t.co/FGhYUbDuzY",HOF,PRFN,1
1444,60c5d6bf5659ea5e55defc4b,@malakaddo @NVIDIAGeForce Fuck off dude. I'm not providing a fucking ID for a consumer product. That's ridiculous.,HOF,PRFN,1
3398,60c5d6bf5659ea5e55def3e7,"""Hundreds of thousands of us will die, unnecessarily, if you donâ€™t go. So, go now. Jhola utha ke. With your dignity intact."" Arundhati Roy #ResignModi https://t.co/TocTMhsCnY",HOF,OFFN,1
1690,60c5d6bf5659ea5e55defcca,Well that uncontrolled falling rocket launched by china made up for the post mocking cremation of deased #wuhanvirus victims in India. It reads how china uses fire Vs how India uses fire. Karma is a bitch motherfuckers 😆 https://t.co/o85xAhr0qT,HOF,PRFN,1
2201,60c5d6bf5659ea5e55defedd,"@rkvianforever78 @rahulvaidya23 You bloody bitch stay in your limits and I am boy and I am not tharki and cheap like you ,  this is your upbringing?",HOF,OFFN,1
4195,60c5d6bf5659ea5e55defc75,Modi/Shahâ€™s BJP is a disaster for India. #ModiMadeDisaster #ModiResign #ModiKaVaccineJumla #ModiHataoDeshBachao #ModiGovtSeNaHoPayega #ModiAbandonedIndia #ModiMustResign #ModiDisasterForIndia #IndiaFightsCorona #IndiaNeedsOxygen #IndiansDyingModiEnjoying #CovidIndia #COVID19 https://t.co/UJqealLatS,HOF,OFFN,1
4208,60c5d6bf5659ea5e55defc67,Dear @PMOIndia you are responsible for the utter disaster that you have put India in. I blame the deaths of all these people on you. #ResignModi #COVID19India #IndiaCovidCrisis,HOF,HATE,1
2301,60c5d6bf5659ea5e55df0174,@Mr_ReadingTown Bloody hell!,HOF,OFFN,1
4548,60c5d6bf5659ea5e55def5ba,"#ModiKaVaccineJumla Vaccination drive by Modi Govt has proven to be a big failure. ""Despite many constraints, we have supplied vaccines to over 80 countries..."" Modi failed to put INDIA FIRST Now we have vaccine shortage in India. #Resign_PM_Modi https://t.co/j8olcuMiBA",HOF,HATE,1
3711,60c5d6bf5659ea5e55defed5,You stop talking to a bitch and sheâ€™ll hit up everyone she claimed she didnâ€™t give a fuck about ðŸ¤¡,HOF,OFFN,1
2274,60c5d6bf5659ea5e55df0240,"@_kitfur WHAT THE FUCK, AMY’S BRAIN?! This is so so mean and unfair and I’m so sorry you had such scary dreams! I hate that! 🥺",HOF,PRFN,1
3731,60c5d6bf5659ea5e55deff3e,@ShekharGupta How could Modi have a new team as he is surrounded by equally incompetent sycophants as the present lot. India rather needs a new PM. He has miserably failed the country. But you wonâ€™t understand. #ResignModi https://t.co/uLWwNDos6K,HOF,HATE,1
2936,60c5d6bf5659ea5e55df010d,"@adarpoonawalla You are just money mongering pseudo philanthropist, i think if you give vaccine of â¹150 you would not have been dealing in loss, and you are chargin â¹300 after so much controversy saying it as philanthropist act, please have some shame",HOF,HATE,1
2969,60c5d6bf5659ea5e55df012d,@tathagata2 Modi is useless. Will never vote for him again. #ResignModi,HOF,OFFN,1
4424,60c5d6bf5659ea5e55defcb6,@sambitswaraj @JPNadda Why don't you act sir? Why no president rule here? Will mamta banerjee and her goons keep vandalising public property and killing ppl and raping? And then shamelessly sitting in news channels wld say it's fake news?? #BengalBurning,HOF,HATE,1
4228,60c5d6bf5659ea5e55defc13,@BJP4India @narendramodi @AmitShah You sacrificed the lives of the entire Country for #WestBengalElections2021 The poll result message is loud &amp; clear - We don't need #NarendraModi #IndiaCovidCrisis #BjpDestroyedIndia #keralaassemblyelection202,HOF,HATE,1
1595,60c5d6bf5659ea5e55defac2,@narendramodi Honestly speaking. I already stopped listening to your bullshit. We don’t need you useless decisions for the country. #ResignPMmodi,HOF,OFFN,1
4516,60c5d6bf5659ea5e55def52d,*Too much centralisation of power and decision-making has caused inefficiency and indifference at all levels of governance.* Modi canâ€™t blame his ministers for sleeping at the wheel *because he never empowered them to do anything better!* ~ ThePrint #ResignModi,HOF,OFFN,1
3369,60c5d6bf5659ea5e55def3ff,"So for one wrong news all other murders ,killings manslaughters, rapes right not happening in Bengal are justified Mr Derek?? Hindis fleding Bengal.Have some shame. #CruelMamata #tmcgoons #BengalViolence #BengalBurning #PresidentRuleInBengal #TMCTerror #SaveBJPKaryakartas https://t.co/q4ZEaXtGUI",HOF,OFFN,1
2633,60c5d6bf5659ea5e55df0333,"NO EXCUSES FOR LAKERS ROLE PLAYERS TONIGHT!  KCP: Shoot the damn ball.  Alex: No more dumb turnovers.   Andre: Match Ayton's pts and boards Kuz: If AD can't go, we need 20 from you.  Marc: Show you still can play. Wes: 3&amp;D  Guys who don't show tonight won't be here next year. https://t.co/wuJkDIYDB7",HOF,PRFN,1
3425,60c5d6bf5659ea5e55def49d,"#SpinelessBJP #ResignPMmodi u r just a shit..No humanity , NO FAMILY ðŸ˜’",HOF,OFFN,1
4636,60c5d6bf5659ea5e55def902,"Appreciate the support and messages today. Good to have each other when this whole shitbag disaster gets to us. I blame no kip last neet. Someone has moved the sun 3 foot away from my bedroom window. Tomorrow will be better, always is xx",HOF,PRFN,1
4278,60c5d6bf5659ea5e55defcbb,The only reason I was ever mad at @BobbyPicaso is cuz they went MIA and just didnâ€™t talk to us any more. It took me like 2 years to stop being mad about that and nothing even happened. So no; I wonâ€™t be hakuna matataâ€™ing it up any time soon for that other cÃ»nt,HOF,PRFN,1
4943,60c5d6bf5659ea5e55def9ac,@BJP4India @JPNadda Blood your dear big daddy Modi has on his hands ! The death of all across the country dying due to Covid &amp; your utter failure ! Shame on you! #ResignModi #ModiMadeDisaster,HOF,OFFN,1
4414,60c5d6bf5659ea5e55defda5,He don't deserve to be the PM of India #ModiKaVaccineJumla https://t.co/3ZJkj9gKsA,HOF,HATE,1
486,60c5d6bf5659ea5e55def331,i need a geo support so bad for shields because a certain geo twat did not come home 💔 for now dionas shield keeps me going mwa,HOF,PRFN,1
4865,60c5d6bf5659ea5e55defa1c,@facts_kong dick and farty,HOF,PRFN,1
2528,60c5d6bf5659ea5e55df032e,@Ritesh34557696 you seriously find it funny you son of a bitch? have some bloody shame you ass.,HOF,PRFN,1
244,60c5d6bf5659ea5e55def11b,Another LIE by our dear PM &amp; Govt of India regarding vaccination for 18+ age group from 1st May Onwards ... Why do you give fake hopes to youth of nation ... One More Lie .... Liar Liar Liar #ModiKaVaccineJumla #VaccineFor18Plus ? #LiarModi,HOF,HATE,1
1004,60c5d6bf5659ea5e55def728,You can fuck off x https://t.co/283i4eKAAn,HOF,PRFN,1
216,60c5d6bf5659ea5e55def1b7,omw to get the pussy discharge frappe,HOF,PRFN,1
1959,60c5d6bf5659ea5e55deff19,Pronouns wanker. https://t.co/p6h9rHhVAb,HOF,PRFN,1
980,60c5d6bf5659ea5e55def941,"@TV9Telugu As a responsible media, Don't support the religious parties to govern this incredible country.. @narendramodi is not capable to govern us.. Better to keep him away.. He's only a story teller but not a leader.. No words for this pain #COVIDSecondWave #ResignModi #ManMadeDisaster",HOF,OFFN,1
4588,60c5d6bf5659ea5e55def62b,"Lost my beloved respected cousin Brother to #ChineseVirus today. 20 years older than me, he literally carried me on his shoulders throughout the entire old Jalandhar city. RIP Pappu Veerji. Praying that Mata Rani gives you place at her lotus feet. And, F*** You, China.",HOF,PRFN,1
3771,60c5d6bf5659ea5e55df00bc,Observer's inhuman dick are massive enough that she can make cum countless time inside of you untill your belly become bloated. It will takes some time when you're about to worship her and become a mother of carrying Observer's child. Will you even take the challenge?,HOF,PRFN,1
3559,60c5d6bf5659ea5e55def518,Come a long way and survived a lot of things Iâ€™m not about to be taken out by a shitty virus. Nor do I care to have anything plugging up the carb on this Dadbod Cadillac. Thks to all the ppl in the health care system and my home province for the wicked service #CovidVaccine https://t.co/EM3hQ1jmSz,HOF,PRFN,1
3238,60c5d6bf5659ea5e55df04ac,HATE,HOF,OFFN,1
1969,60c5d6bf5659ea5e55df004f,@neilflynn61 @bppulseuk A lot of scam emails going about mate hopefully bollocks but wouldn’t be surprised,HOF,PRFN,1
3411,60c5d6bf5659ea5e55def3cb,@LozzaFox Bloody hell Lozza have you banged your head? Your being normal for a change...,HOF,OFFN,1
4587,60c5d6bf5659ea5e55def608,Herbalism shop Torrevieja Told that if he wants to confront me and I know for sure he won't do because he's simply a bloody motherfucker son of the ugliest bitch ever lived in this planet....,HOF,PRFN,1
3284,60c5d6bf5659ea5e55def290,@danbeecroft He ainâ€™t gonna shag you mate.,HOF,PRFN,1
3915,60c5d6bf5659ea5e55defaa8,@ work trying to listen to some music on the AirPods y no los traje me cargaaa la que me trajo! I have to listen to his bitch ass now,HOF,OFFN,1
4957,60c5d6bf5659ea5e55defaac,"Just saw a prolapsed asshole, aka something that I never wanted to or needed to see. I hate the internet",HOF,HATE,1
3944,60c5d6bf5659ea5e55def784,@ritviccc Fuck off ðŸ˜­ðŸ˜­ I havenâ€™t even graduated yet,HOF,PRFN,1
