ID,Text,Label
facebook_corpus_msr_325923,All source of entertainment..should b banned immediately...IPL wd crores of Rs sud be handed to all jawans..,0
facebook_corpus_msr_379279,When will we stop reacting? Can't we act and let Pakistan decide how to react.,0
facebook_corpus_msr_461425,"Cowardly policies , will hurt Indians in the long run . With these high interest bank loans peopel will stop borrowing",0
facebook_corpus_msr_495405,"Why doesn't the govt invest some of this money in improvising training facilities in all sports?
And all the money they are giving is the commoners money that we pay as tax! Shouldn't the Govt ask the people of the Nation before making this decision?
What about the athletes who made to the finals n athletes who participated? Shouldn't they be encouraged too???
Injustice prevailed n still prevails!",0
facebook_corpus_msr_439622,Welcome on board Mr Rawat heartfelt congratulations and wishes. Looking forward the best from you under your guidance.,0
facebook_corpus_msr_412840,this happens when a Maserati got super horny & ended up with a Suzuki...😋😉,0
facebook_corpus_msr_470158,this is mock drill ...because in parliament no members  where having short nap ....,0
facebook_corpus_msr_480740,Jus heard brexit requires parliament approval your view on immediate impact on market,0
facebook_corpus_msr_418668,if nothing comes out from rbi or goverment ..u think psu banks can again fall hard? and again dont u think cnbc is over hyping the ststaement of mr.jaitley,0
facebook_corpus_msr_2199129,"William First go and check the video, Mallika Arjun khadge first said that not even a dog gave sacrifice from your side and then PM gave him the answer with utmost respect, and what is the problem in raincoat remark?",0
facebook_corpus_msr_2303659,"#WWE #RoyalRubmle

You don't want to miss out on the special event. We have some good news for you guys",0
facebook_corpus_msr_495543,"Total Prizes Announced for PV Sindhu : 

1. AP Govt 3 crores
2. Telangana Govt 5 Crores. 
3. Delhi Govt 2 Crores 
4. MP Govt 50 Lakhs
5. All India Football Federation 5 Lakhs
6. Bharat Petroleum 75 Lakhs
7. Salman Khan 25 Lakhs
8. Badminton Association of India 50 Lakhs
9. Mukkattu Sebastian, An Indian Businessman 5 Million USD
10. Olympic Association of India 30 Lakhs 
11. Haryana Govt 50 Lakhs
12. Railway Ministry 50 Lakhs
13. About 2000 Square Yards of Land in AP and Telangana. 
14. Grade 1 Government Job in both Telangana and Andra Pradesh. 
15. A BMW Beemer worth 2 Crores. 
16. Mahindra to gift her their top in the line SUV 
17. 3-4 Builders in AP have announced Flats as a gift to Sindhu and her parents. 
18. One of the country's top Jewellery chain to sign Sindhu as their Brand Ambassador 
19. Gunner Farms 25 lakhs 
20. KNPX Brands 50 lakhs 
21.xontries groups 45 lakhs
22.picardos&picardoes 23 Lakhs
23. Abachi Kashti & Sons group of companies 50 Lakhs
24. Sangters&obols brand ambassador and 30 lakhs

My goodness 😅
Life is set for her at 21 years😜😜😜",0
facebook_corpus_msr_1939482,She looked gorgeous. Don't believe us? See for yourself.,0
facebook_corpus_msr_431192,Your hatred cannot be heard... if we start showing love towards modi,0
facebook_corpus_msr_438968,Very good 👍 as it  will help to deliver SMART TRAFIC MANAGEMENT SYSTEM through Community Trafic with lots of Health Care benifits for all at all ages with reduced air pollution 👍 (trrades will not be effected )✔,0
facebook_corpus_msr_495992,"good work kenya , croatia , uzbek , armenia , mongolia , jamaica , hungary ....sports people are universal citizen do not have boundaries",0
facebook_corpus_msr_327895,Some of the responses here are worthy of review. Different viewpoints from different minds viewing the news in their own perspective. Interesting.,0
facebook_corpus_msr_2111388,wr proud to b a Muslim and we hv proud on it too that we are Indian,0
facebook_corpus_msr_1737164,This man will join bjp one day,0
facebook_corpus_msr_433167,"Make on line balance sheet ..like white paper so that grey areas can be eliminated

Col lamba",0
facebook_corpus_msr_412826,Its a very serious issue if government is planning to make aadhar identity mandatory,0
facebook_corpus_msr_2111376,Sir can u define secularism first?,0
facebook_corpus_msr_503452,"Very sad on this news, the best governor till date.",0
facebook_corpus_msr_497041,A person balance can be found out by entering the account number and date of birth.,0
facebook_corpus_msr_2241613,"Pakistan made Indian currency over, black money holders in big trouble. We admire Modi",0
facebook_corpus_msr_323698,You mean there is no dust in america... lol.. can't stop my laugh after reading your comment... ha ha ha ha,0
facebook_corpus_msr_1751827,"⁠⁠⁠For earn money with ur android phone...Download chamcash app from play store and Register it.
You can earn money upto 25000/month.
So,After register enter the 5488155 as your sponser id,
you are done....Best Of Luck..",0
facebook_corpus_msr_436591,future Of Nifty in Option Can I Short 8300 put,0
facebook_corpus_msr_1538388,"He said his initials, I H H, stand for ""I Hail Hitler,"" and that he gave a prayer for the Nazis on the day his name officially changed.",0
facebook_corpus_msr_494039,do not sell this news ..all ready purchased ..we cannot do repeat purchase ...waste of time,0
facebook_corpus_msr_412254,No Technical Buy. It does not show the real value of stock. Good stock at good value is not the Value buy rather Good stock with poor values is the great stock.,0
facebook_corpus_msr_1391512,Congo,0
facebook_corpus_msr_463499,I am employee I am proud to work at Bigbasket,0
facebook_corpus_msr_1674437,Nice,0
facebook_corpus_msr_421088,Wat will be the target of Nifty in may 2017 ?,0
facebook_corpus_msr_323732,i have a  question how she managed such big train gown???,0
facebook_corpus_msr_491141,Comment on chemicals like Tirumala and Sudharshan making new highs,0
facebook_corpus_msr_2197748,Check this out,0
facebook_corpus_msr_503318,Laughable comments. India is not the same country anymore. Lata Venkatesh and Udayan did their best to create panic in the minds of investors by showing a very gloomy outlook. However Indian market and investing community is smarter than ever to let go the buying opportunity available . Media should grow up now and do a balanced analysis than playing the devil's advocate all the time.,0
facebook_corpus_msr_496653,Hope the markets are illuminated during trading hrs & index hits a new high in the near future.,0
facebook_corpus_msr_362821,Re chutiya jio airtel is the best mobile network in india,0
facebook_corpus_msr_473600,"What we can except from such type of Govt.? Making fulĺ to public , diversifying people mind from current issue. Great logic with great people",0
facebook_corpus_msr_439521,This is a very ground level talk far away from technology which google is offering now. And google search is not technology to be consider wow factor in India...,0
facebook_corpus_msr_470321,"Oh really!! this for Black Money?? come on go and try to find out real scenario, evry single black money is converting into white and pump up cash into banking system as they were penniless because of bad loans. now this is only suffering for common helpless poor peoples....you just sit and use your plastic money and at least think about peoples have not the facility and which represent almost 80% peoples of India....some peoples only on social media and BJP IT cell have to chant about MOdi and desh bakthii.....",0
facebook_corpus_msr_2041593,"Santosh Varma the video ain't playinggg 🙈🙈 I have seen clips of it tho,",0
facebook_corpus_msr_491476,this news gives future for cnbc tv 18 and the eminent pepper mint  -Behind the scenes,0
facebook_corpus_msr_482789,What is your take on reliance group..the price of these stock are far lower in 28k mkt ..then they were in 21k mkt 9yrs ago..your view please,0
facebook_corpus_msr_487724,hi anuj.frm now its a sell on rally concept.wat if 8700 nd 8550 breaks ..wat is the logical support if those levels broke?again 100+ pak terrorist are on the boarder of india to strike our army .wats your view?,0
facebook_corpus_msr_407709,What is provocation in this. India TV can write this as a statement. Adding 'provocative' by you is the real provocation. It's  Dalai lama's opinion. Unnecessarily sensationallising.,0
facebook_corpus_msr_329603,This is totally better use of govt loop howl monopoly wich is provided to jio  this is country is behaving like banana country  only one co can test network and enroll free customer with govt revenue loss and company adding customer,0
facebook_corpus_msr_484419,wat if nifty can't cross 8700 to 8720 dis expiry ?as 50 dma 20 dma all approx 8713,0
facebook_corpus_msr_482845,Sugar stocks not participating (actually) since a month+ ....  Testing patience or what?  Or any political reason,0
facebook_corpus_msr_439624,"Indians are blessed to have you Sir, may your services felt to each and every Indians.",0
facebook_corpus_msr_1833383,"Save peoples madam, they will saves all  animals",0
facebook_corpus_msr_397731,So india is excepting that pakistan army entered LOC and attack on BSF? And how many jawans enter in india to attack .. thats  big question on the security of LOC ..,0
facebook_corpus_msr_327869,Azaan ali are u sure who's supporting isis when ur people are waving both isis and paki flag both on right and left hand,0
facebook_corpus_msr_464489,"'If there is a recession for 2-3 quarters, the whole supply chain faces risk'",0
facebook_corpus_msr_409737,"A complete CMS website for your business for Rs.3000/- (US$60). The best freelance web designers and developers since 1996 in India. 

http://www.facebook.com/TajComputers or http://www.netup.in",0
facebook_corpus_msr_424318,pregnancy loan ...h1b visa for future child in pregnancy ...come on make your ideas that sell world wide,0
